2403
(-2.000000, 1.609719, 0.000000) (-2.000000, 1.609719, 0.000000) (0.000000, -955650304.000000) 
(1.629997, -1.043344, 0.000000) (1.629997, -1.043344, 0.000000) (0.000000, -956006400.000000) 
(1.634997, -1.127243, 0.000000) (1.634997, -1.127243, 0.000000) (0.000000, -955650304.000000) 
(1.639997, -1.210127, 0.000000) (1.634997, -1.210127, 0.000000) (0.000000, -523060.500000) 
(1.634997, -1.127243, 0.000000) (1.634997, -1.127243, 0.000000) (0.000000, -956006400.000000) 
(1.639997, -1.210127, 0.000000) (1.639997, -1.210127, 0.000000) (0.000000, -955650304.000000) 
(1.644997, -1.291925, 0.000000) (1.639997, -1.291925, 0.000000) (0.000000, -523060.500000) 
(1.639997, -1.210127, 0.000000) (1.639997, -1.210127, 0.000000) (0.000000, -956006400.000000) 
(1.644997, -1.291925, 0.000000) (1.644997, -1.291925, 0.000000) (0.000000, -955650304.000000) 
(1.649997, -1.372558, 0.000000) (1.644997, -1.372558, 0.000000) (0.000000, -523060.500000) 
(1.644997, -1.291925, 0.000000) (1.644997, -1.291925, 0.000000) (0.000000, -956006400.000000) 
(1.649997, -1.372558, 0.000000) (1.649997, -1.372558, 0.000000) (0.000000, -955650304.000000) 
(1.654997, -1.451956, 0.000000) (1.649997, -1.451956, 0.000000) (0.000000, -523060.500000) 
(1.649997, -1.372558, 0.000000) (1.649997, -1.372558, 0.000000) (0.000000, -956006400.000000) 
(1.654997, -1.451956, 0.000000) (1.654997, -1.451956, 0.000000) (0.000000, -955650304.000000) 
(1.659997, -1.530047, 0.000000) (1.654997, -1.530047, 0.000000) (0.000000, -523060.500000) 
(1.654997, -1.451956, 0.000000) (1.654997, -1.451956, 0.000000) (0.000000, -956006400.000000) 
(1.659997, -1.530047, 0.000000) (1.659997, -1.530047, 0.000000) (0.000000, -955650304.000000) 
(1.664997, -1.606761, 0.000000) (1.659997, -1.606761, 0.000000) (0.000000, -523060.500000) 
(1.659997, -1.530047, 0.000000) (1.659997, -1.530047, 0.000000) (0.000000, -956006400.000000) 
(1.664997, -1.606761, 0.000000) (1.664997, -1.606761, 0.000000) (0.000000, -955650304.000000) 
(1.669997, -1.682032, 0.000000) (1.664997, -1.682032, 0.000000) (0.000000, -523060.500000) 
(1.664997, -1.606761, 0.000000) (1.664997, -1.606761, 0.000000) (0.000000, -956006400.000000) 
(1.669997, -1.682032, 0.000000) (1.669997, -1.682032, 0.000000) (0.000000, -955650304.000000) 
(1.674997, -1.755786, 0.000000) (1.669997, -1.755786, 0.000000) (0.000000, -523060.500000) 
(1.669997, -1.682032, 0.000000) (1.669997, -1.682032, 0.000000) (0.000000, -956006400.000000) 
(1.674997, -1.755786, 0.000000) (1.674997, -1.755786, 0.000000) (0.000000, -955650304.000000) 
(1.679997, -1.827960, 0.000000) (1.674997, -1.827960, 0.000000) (0.000000, -523060.500000) 
(1.674997, -1.755786, 0.000000) (1.674997, -1.755786, 0.000000) (0.000000, -956006400.000000) 
(1.679997, -1.827960, 0.000000) (1.679997, -1.827960, 0.000000) (0.000000, -955650304.000000) 
(1.684997, -1.898492, 0.000000) (1.679997, -1.898492, 0.000000) (0.000000, -523060.500000) 
(1.679997, -1.827960, 0.000000) (1.679997, -1.827960, 0.000000) (0.000000, -956006400.000000) 
(1.684997, -1.898492, 0.000000) (1.684997, -1.898492, 0.000000) (0.000000, -955650304.000000) 
(1.689997, -1.967313, 0.000000) (1.684997, -1.967313, 0.000000) (0.000000, -523060.500000) 
(1.684997, -1.898492, 0.000000) (1.684997, -1.898492, 0.000000) (0.000000, -956006400.000000) 
(1.689997, -1.967313, 0.000000) (1.689997, -1.967313, 0.000000) (0.000000, -955650304.000000) 
(1.694997, -2.034363, 0.000000) (1.689997, -2.034363, 0.000000) (0.000000, -523060.500000) 
(1.689997, -1.967313, 0.000000) (1.689997, -1.967313, 0.000000) (0.000000, -956006400.000000) 
(1.694997, -2.034363, 0.000000) (1.694997, -2.034363, 0.000000) (0.000000, -955650304.000000) 
(1.699997, -2.099583, 0.000000) (1.694997, -2.099583, 0.000000) (0.000000, -523060.500000) 
(1.694997, -2.034363, 0.000000) (1.694997, -2.034363, 0.000000) (0.000000, -956006400.000000) 
(1.699997, -2.099583, 0.000000) (1.699997, -2.099583, 0.000000) (0.000000, -955650304.000000) 
(1.704997, -2.162913, 0.000000) (1.699997, -2.162913, 0.000000) (0.000000, -523060.500000) 
(1.699997, -2.099583, 0.000000) (1.699997, -2.099583, 0.000000) (0.000000, -956006400.000000) 
(1.704997, -2.162913, 0.000000) (1.704997, -2.162913, 0.000000) (0.000000, -955650304.000000) 
(1.709997, -2.224299, 0.000000) (1.704997, -2.224299, 0.000000) (0.000000, -523060.500000) 
(1.704997, -2.162913, 0.000000) (1.704997, -2.162913, 0.000000) (0.000000, -956006400.000000) 
(1.709997, -2.224299, 0.000000) (1.709997, -2.224299, 0.000000) (0.000000, -955650304.000000) 
(1.714997, -2.283681, 0.000000) (1.709997, -2.283681, 0.000000) (0.000000, -523060.500000) 
(1.709997, -2.224299, 0.000000) (1.709997, -2.224299, 0.000000) (0.000000, -956006400.000000) 
(1.714997, -2.283681, 0.000000) (1.714997, -2.283681, 0.000000) (0.000000, -955650304.000000) 
(1.719997, -2.341007, 0.000000) (1.714997, -2.341007, 0.000000) (0.000000, -523060.500000) 
(1.714997, -2.283681, 0.000000) (1.714997, -2.283681, 0.000000) (0.000000, -956006400.000000) 
(1.719997, -2.341007, 0.000000) (1.719997, -2.341007, 0.000000) (0.000000, -955650304.000000) 
(1.724997, -2.396229, 0.000000) (1.719997, -2.396229, 0.000000) (0.000000, -523060.500000) 
(1.719997, -2.341007, 0.000000) (1.719997, -2.341007, 0.000000) (0.000000, -956006400.000000) 
(1.724997, -2.396229, 0.000000) (1.724997, -2.396229, 0.000000) (0.000000, -955650304.000000) 
(1.729997, -2.449293, 0.000000) (1.724997, -2.449293, 0.000000) (0.000000, -523060.500000) 
(1.724997, -2.396229, 0.000000) (1.724997, -2.396229, 0.000000) (0.000000, -956006400.000000) 
(1.729997, -2.449293, 0.000000) (1.729997, -2.449293, 0.000000) (0.000000, -955650304.000000) 
(1.734997, -2.500153, 0.000000) (1.729997, -2.500153, 0.000000) (0.000000, -523060.500000) 
(1.729997, -2.449293, 0.000000) (1.729997, -2.449293, 0.000000) (0.000000, -956006400.000000) 
(1.734997, -2.500153, 0.000000) (1.734997, -2.500153, 0.000000) (0.000000, -955650304.000000) 
(1.739997, -2.548762, 0.000000) (1.734997, -2.548762, 0.000000) (0.000000, -523060.500000) 
(1.734997, -2.500153, 0.000000) (1.734997, -2.500153, 0.000000) (0.000000, -956006400.000000) 
(1.739997, -2.548762, 0.000000) (1.739997, -2.548762, 0.000000) (0.000000, -955650304.000000) 
(1.744997, -2.595078, 0.000000) (1.739997, -2.595078, 0.000000) (0.000000, -523060.500000) 
(1.739997, -2.548762, 0.000000) (1.739997, -2.548762, 0.000000) (0.000000, -956006400.000000) 
(1.744997, -2.595078, 0.000000) (1.744997, -2.595078, 0.000000) (0.000000, -955650304.000000) 
(1.749997, -2.639060, 0.000000) (1.744997, -2.639060, 0.000000) (0.000000, -523060.500000) 
(1.744997, -2.595078, 0.000000) (1.744997, -2.595078, 0.000000) (0.000000, -956006400.000000) 
(1.749997, -2.639060, 0.000000) (1.749997, -2.639060, 0.000000) (0.000000, -955650304.000000) 
(1.754997, -2.680666, 0.000000) (1.749997, -2.680666, 0.000000) (0.000000, -523060.500000) 
(1.749997, -2.639060, 0.000000) (1.749997, -2.639060, 0.000000) (0.000000, -956006400.000000) 
(1.754997, -2.680666, 0.000000) (1.754997, -2.680666, 0.000000) (0.000000, -955650304.000000) 
(1.759997, -2.719859, 0.000000) (1.754997, -2.719859, 0.000000) (0.000000, -523060.500000) 
(1.754997, -2.680666, 0.000000) (1.754997, -2.680666, 0.000000) (0.000000, -956006400.000000) 
(1.759997, -2.719859, 0.000000) (1.759997, -2.719859, 0.000000) (0.000000, -955650304.000000) 
(1.764997, -2.756605, 0.000000) (1.759997, -2.756605, 0.000000) (0.000000, -523060.500000) 
(1.759997, -2.719859, 0.000000) (1.759997, -2.719859, 0.000000) (0.000000, -956006400.000000) 
(1.764997, -2.756605, 0.000000) (1.764997, -2.756605, 0.000000) (0.000000, -955650304.000000) 
(1.769997, -2.790870, 0.000000) (1.764997, -2.790870, 0.000000) (0.000000, -523060.500000) 
(1.764997, -2.756605, 0.000000) (1.764997, -2.756605, 0.000000) (0.000000, -956006400.000000) 
(1.769997, -2.790870, 0.000000) (1.769997, -2.790870, 0.000000) (0.000000, -955650304.000000) 
(1.774997, -2.822623, 0.000000) (1.769997, -2.822623, 0.000000) (0.000000, -523060.500000) 
(1.769997, -2.790870, 0.000000) (1.769997, -2.790870, 0.000000) (0.000000, -956006400.000000) 
(1.774997, -2.822623, 0.000000) (1.774997, -2.822623, 0.000000) (0.000000, -955650304.000000) 
(1.779997, -2.851837, 0.000000) (1.774997, -2.851837, 0.000000) (0.000000, -523060.500000) 
(1.774997, -2.822623, 0.000000) (1.774997, -2.822623, 0.000000) (0.000000, -956006400.000000) 
(1.779997, -2.851837, 0.000000) (1.779997, -2.851837, 0.000000) (0.000000, -955650304.000000) 
(1.784997, -2.878483, 0.000000) (1.779997, -2.878483, 0.000000) (0.000000, -523060.500000) 
(1.779997, -2.851837, 0.000000) (1.779997, -2.851837, 0.000000) (0.000000, -956006400.000000) 
(1.784997, -2.878483, 0.000000) (1.784997, -2.878483, 0.000000) (0.000000, -955650304.000000) 
(1.789997, -2.902540, 0.000000) (1.784997, -2.902540, 0.000000) (0.000000, -523060.500000) 
(1.784997, -2.878483, 0.000000) (1.784997, -2.878483, 0.000000) (0.000000, -956006400.000000) 
(1.789997, -2.902540, 0.000000) (1.789997, -2.902540, 0.000000) (0.000000, -955650304.000000) 
(1.794997, -2.923985, 0.000000) (1.789997, -2.923985, 0.000000) (0.000000, -523060.500000) 
(1.789997, -2.902540, 0.000000) (1.789997, -2.902540, 0.000000) (0.000000, -956006400.000000) 
(1.794997, -2.923985, 0.000000) (1.794997, -2.923985, 0.000000) (0.000000, -955650304.000000) 
(1.799997, -2.942797, 0.000000) (1.794997, -2.942797, 0.000000) (0.000000, -523060.500000) 
(1.794997, -2.923985, 0.000000) (1.794997, -2.923985, 0.000000) (0.000000, -956006400.000000) 
(1.799997, -2.942797, 0.000000) (1.799997, -2.942797, 0.000000) (0.000000, -955650304.000000) 
(1.804997, -2.958962, 0.000000) (1.799997, -2.958962, 0.000000) (0.000000, -523060.500000) 
(1.799997, -2.942797, 0.000000) (1.799997, -2.942797, 0.000000) (0.000000, -956006400.000000) 
(1.804997, -2.958962, 0.000000) (1.804997, -2.958962, 0.000000) (0.000000, -955650304.000000) 
(1.809997, -2.972464, 0.000000) (1.804997, -2.972464, 0.000000) (0.000000, -523060.500000) 
(1.804997, -2.958962, 0.000000) (1.804997, -2.958962, 0.000000) (0.000000, -956006400.000000) 
(1.809997, -2.972464, 0.000000) (1.809997, -2.972464, 0.000000) (0.000000, -955650304.000000) 
(1.814997, -2.983290, 0.000000) (1.809997, -2.983290, 0.000000) (0.000000, -523060.500000) 
(1.809997, -2.972464, 0.000000) (1.809997, -2.972464, 0.000000) (0.000000, -956006400.000000) 
(1.814997, -2.983290, 0.000000) (1.814997, -2.983290, 0.000000) (0.000000, -955650304.000000) 
(1.819997, -2.991432, 0.000000) (1.814997, -2.991432, 0.000000) (0.000000, -523060.500000) 
(1.814997, -2.983290, 0.000000) (1.814997, -2.983290, 0.000000) (0.000000, -956006400.000000) 
(1.819997, -2.991432, 0.000000) (1.819997, -2.991432, 0.000000) (0.000000, -955650304.000000) 
(1.824997, -2.996882, 0.000000) (1.819997, -2.996882, 0.000000) (0.000000, -523060.500000) 
(1.819997, -2.991432, 0.000000) (1.819997, -2.991432, 0.000000) (0.000000, -956006400.000000) 
(1.824997, -2.996882, 0.000000) (1.824997, -2.996882, 0.000000) (0.000000, -955650304.000000) 
(1.829997, -2.999635, 0.000000) (1.824997, -2.999635, 0.000000) (0.000000, -523060.500000) 
(1.824997, -2.996882, 0.000000) (1.824997, -2.996882, 0.000000) (0.000000, -956006400.000000) 
(1.829997, -2.999635, 0.000000) (1.829997, -2.999635, 0.000000) (0.000000, -955650304.000000) 
(1.834997, -2.999689, 0.000000) (1.829997, -2.999689, 0.000000) (0.000000, -523060.500000) 
(1.829997, -2.999635, 0.000000) (1.829997, -2.999635, 0.000000) (0.000000, -956006400.000000) 
(1.834997, -2.999689, 0.000000) (1.834997, -2.999689, 0.000000) (0.000000, -955650304.000000) 
(1.839997, -2.997043, 0.000000) (1.834997, -2.997043, 0.000000) (0.000000, -523060.500000) 
(1.834997, -2.999689, 0.000000) (1.834997, -2.999689, 0.000000) (0.000000, -956006400.000000) 
(1.839997, -2.997043, 0.000000) (1.839997, -2.997043, 0.000000) (0.000000, -955650304.000000) 
(1.844997, -2.991699, 0.000000) (1.839997, -2.991699, 0.000000) (0.000000, -523060.500000) 
(1.839997, -2.997043, 0.000000) (1.839997, -2.997043, 0.000000) (0.000000, -956006400.000000) 
(1.844997, -2.991699, 0.000000) (1.844997, -2.991699, 0.000000) (0.000000, -955650304.000000) 
(1.849997, -2.983664, 0.000000) (1.844997, -2.983664, 0.000000) (0.000000, -523060.500000) 
(1.844997, -2.991699, 0.000000) (1.844997, -2.991699, 0.000000) (0.000000, -956006400.000000) 
(1.849997, -2.983664, 0.000000) (1.849997, -2.983664, 0.000000) (0.000000, -955650304.000000) 
(1.854997, -2.972943, 0.000000) (1.849997, -2.972943, 0.000000) (0.000000, -523060.500000) 
(1.849997, -2.983664, 0.000000) (1.849997, -2.983664, 0.000000) (0.000000, -956006400.000000) 
(1.854997, -2.972943, 0.000000) (1.854997, -2.972943, 0.000000) (0.000000, -955650304.000000) 
(1.859997, -2.959548, 0.000000) (1.854997, -2.959548, 0.000000) (0.000000, -523060.500000) 
(1.854997, -2.972943, 0.000000) (1.854997, -2.972943, 0.000000) (0.000000, -956006400.000000) 
(1.859997, -2.959548, 0.000000) (1.859997, -2.959548, 0.000000) (0.000000, -955650304.000000) 
(1.864997, -2.943488, 0.000000) (1.859997, -2.943488, 0.000000) (0.000000, -523060.500000) 
(1.859997, -2.959548, 0.000000) (1.859997, -2.959548, 0.000000) (0.000000, -956006400.000000) 
(1.864997, -2.943488, 0.000000) (1.864997, -2.943488, 0.000000) (0.000000, -955650304.000000) 
(1.869997, -2.924779, 0.000000) (1.864997, -2.924779, 0.000000) (0.000000, -523060.500000) 
(1.864997, -2.943488, 0.000000) (1.864997, -2.943488, 0.000000) (0.000000, -956006400.000000) 
(1.869997, -2.924779, 0.000000) (1.869997, -2.924779, 0.000000) (0.000000, -955650304.000000) 
(1.874997, -2.903439, 0.000000) (1.869997, -2.903439, 0.000000) (0.000000, -523060.500000) 
(1.869997, -2.924779, 0.000000) (1.869997, -2.924779, 0.000000) (0.000000, -956006400.000000) 
(1.874997, -2.903439, 0.000000) (1.874997, -2.903439, 0.000000) (0.000000, -955650304.000000) 
(1.879997, -2.879486, 0.000000) (1.874997, -2.879486, 0.000000) (0.000000, -523060.500000) 
(1.874997, -2.903439, 0.000000) (1.874997, -2.903439, 0.000000) (0.000000, -956006400.000000) 
(1.879997, -2.879486, 0.000000) (1.879997, -2.879486, 0.000000) (0.000000, -955650304.000000) 
(1.884997, -2.852941, 0.000000) (1.879997, -2.852941, 0.000000) (0.000000, -523060.500000) 
(1.879997, -2.879486, 0.000000) (1.879997, -2.879486, 0.000000) (0.000000, -956006400.000000) 
(1.884997, -2.852941, 0.000000) (1.884997, -2.852941, 0.000000) (0.000000, -955650304.000000) 
(1.889997, -2.823829, 0.000000) (1.884997, -2.823829, 0.000000) (0.000000, -523060.500000) 
(1.884997, -2.852941, 0.000000) (1.884997, -2.852941, 0.000000) (0.000000, -956006400.000000) 
(1.889997, -2.823829, 0.000000) (1.889997, -2.823829, 0.000000) (0.000000, -955650304.000000) 
(1.894997, -2.792176, 0.000000) (1.889997, -2.792176, 0.000000) (0.000000, -523060.500000) 
(1.889997, -2.823829, 0.000000) (1.889997, -2.823829, 0.000000) (0.000000, -956006400.000000) 
(1.894997, -2.792176, 0.000000) (1.894997, -2.792176, 0.000000) (0.000000, -955650304.000000) 
(1.899997, -2.758010, 0.000000) (1.894997, -2.758010, 0.000000) (0.000000, -523060.500000) 
(1.894997, -2.792176, 0.000000) (1.894997, -2.792176, 0.000000) (0.000000, -956006400.000000) 
(1.899997, -2.758010, 0.000000) (1.899997, -2.758010, 0.000000) (0.000000, -955650304.000000) 
(1.904997, -2.721362, 0.000000) (1.899997, -2.721362, 0.000000) (0.000000, -523060.500000) 
(1.899997, -2.758010, 0.000000) (1.899997, -2.758010, 0.000000) (0.000000, -956006400.000000) 
(1.904997, -2.721362, 0.000000) (1.904997, -2.721362, 0.000000) (0.000000, -955650304.000000) 
(1.909997, -2.682264, 0.000000) (1.904997, -2.682264, 0.000000) (0.000000, -523060.500000) 
(1.904997, -2.721362, 0.000000) (1.904997, -2.721362, 0.000000) (0.000000, -956006400.000000) 
(1.909997, -2.682264, 0.000000) (1.909997, -2.682264, 0.000000) (0.000000, -955650304.000000) 
(1.914997, -2.640753, 0.000000) (1.909997, -2.640753, 0.000000) (0.000000, -523060.500000) 
(1.909997, -2.682264, 0.000000) (1.909997, -2.682264, 0.000000) (0.000000, -956006400.000000) 
(1.914997, -2.640753, 0.000000) (1.914997, -2.640753, 0.000000) (0.000000, -955650304.000000) 
(1.919997, -2.596866, 0.000000) (1.914997, -2.596866, 0.000000) (0.000000, -523060.500000) 
(1.914997, -2.640753, 0.000000) (1.914997, -2.640753, 0.000000) (0.000000, -956006400.000000) 
(1.919997, -2.596866, 0.000000) (1.919997, -2.596866, 0.000000) (0.000000, -955650304.000000) 
(1.924997, -2.550640, 0.000000) (1.919997, -2.550640, 0.000000) (0.000000, -523060.500000) 
(1.919997, -2.596866, 0.000000) (1.919997, -2.596866, 0.000000) (0.000000, -956006400.000000) 
(1.924997, -2.550640, 0.000000) (1.924997, -2.550640, 0.000000) (0.000000, -955650304.000000) 
(1.929997, -2.502120, 0.000000) (1.924997, -2.502120, 0.000000) (0.000000, -523060.500000) 
(1.924997, -2.550640, 0.000000) (1.924997, -2.550640, 0.000000) (0.000000, -956006400.000000) 
(1.929997, -2.502120, 0.000000) (1.929997, -2.502120, 0.000000) (0.000000, -955650304.000000) 
(1.934997, -2.451349, 0.000000) (1.929997, -2.451349, 0.000000) (0.000000, -523060.500000) 
(1.929997, -2.502120, 0.000000) (1.929997, -2.502120, 0.000000) (0.000000, -956006400.000000) 
(1.934997, -2.451349, 0.000000) (1.934997, -2.451349, 0.000000) (0.000000, -955650304.000000) 
(1.939997, -2.398372, 0.000000) (1.934997, -2.398372, 0.000000) (0.000000, -523060.500000) 
(1.934997, -2.451349, 0.000000) (1.934997, -2.451349, 0.000000) (0.000000, -956006400.000000) 
(1.939997, -2.398372, 0.000000) (1.939997, -2.398372, 0.000000) (0.000000, -955650304.000000) 
(1.944997, -2.343236, 0.000000) (1.939997, -2.343236, 0.000000) (0.000000, -523060.500000) 
(1.939997, -2.398372, 0.000000) (1.939997, -2.398372, 0.000000) (0.000000, -956006400.000000) 
(1.944997, -2.343236, 0.000000) (1.944997, -2.343236, 0.000000) (0.000000, -955650304.000000) 
(1.949997, -2.285990, 0.000000) (1.944997, -2.285990, 0.000000) (0.000000, -523060.500000) 
(1.944997, -2.343236, 0.000000) (1.944997, -2.343236, 0.000000) (0.000000, -956006400.000000) 
(1.949997, -2.285990, 0.000000) (1.949997, -2.285990, 0.000000) (0.000000, -955650304.000000) 
(1.954997, -2.226688, 0.000000) (1.949997, -2.226688, 0.000000) (0.000000, -523060.500000) 
(1.949997, -2.285990, 0.000000) (1.949997, -2.285990, 0.000000) (0.000000, -956006400.000000) 
(1.954997, -2.226688, 0.000000) (1.954997, -2.226688, 0.000000) (0.000000, -955650304.000000) 
(1.959997, -2.165383, 0.000000) (1.954997, -2.165383, 0.000000) (0.000000, -523060.500000) 
(1.954997, -2.226688, 0.000000) (1.954997, -2.226688, 0.000000) (0.000000, -956006400.000000) 
(1.959997, -2.165383, 0.000000) (1.959997, -2.165383, 0.000000) (0.000000, -955650304.000000) 
(1.964997, -2.102127, 0.000000) (1.959997, -2.102127, 0.000000) (0.000000, -523060.500000) 
(1.959997, -2.165383, 0.000000) (1.959997, -2.165383, 0.000000) (0.000000, -956006400.000000) 
(1.964997, -2.102127, 0.000000) (1.964997, -2.102127, 0.000000) (0.000000, -955650304.000000) 
(1.969997, -2.036981, 0.000000) (1.964997, -2.036981, 0.000000) (0.000000, -523060.500000) 
(1.964997, -2.102127, 0.000000) (1.964997, -2.102127, 0.000000) (0.000000, -956006400.000000) 
(1.969997, -2.036981, 0.000000) (1.969997, -2.036981, 0.000000) (0.000000, -955650304.000000) 
(1.974997, -1.970002, 0.000000) (1.969997, -1.970002, 0.000000) (0.000000, -523060.500000) 
(1.969997, -2.036981, 0.000000) (1.969997, -2.036981, 0.000000) (0.000000, -956006400.000000) 
(1.974997, -1.970002, 0.000000) (1.974997, -1.970002, 0.000000) (0.000000, -955650304.000000) 
(1.979997, -1.901250, 0.000000) (1.974997, -1.901250, 0.000000) (0.000000, -523060.500000) 
(1.974997, -1.970002, 0.000000) (1.974997, -1.970002, 0.000000) (0.000000, -956006400.000000) 
(1.979997, -1.901250, 0.000000) (1.979997, -1.901250, 0.000000) (0.000000, -955650304.000000) 
(1.984997, -1.830787, 0.000000) (1.979997, -1.830787, 0.000000) (0.000000, -523060.500000) 
(1.979997, -1.901250, 0.000000) (1.979997, -1.901250, 0.000000) (0.000000, -956006400.000000) 
(1.984997, -1.830787, 0.000000) (1.984997, -1.830787, 0.000000) (0.000000, -955650304.000000) 
(1.989997, -1.758674, 0.000000) (1.984997, -1.758674, 0.000000) (0.000000, -523060.500000) 
(1.984997, -1.830787, 0.000000) (1.984997, -1.830787, 0.000000) (0.000000, -956006400.000000) 
(1.989997, -1.758674, 0.000000) (1.989997, -1.758674, 0.000000) (0.000000, -955650304.000000) 
